transaction_id,from_account,to_account,amount,timestamp,channel,is_fraud,hour,day_of_week,is_weekend,is_night,amount_log,prev_txn_time,seconds_since_last_txn,days_since_last_txn,repeat_amount_count,unique_counterparties,transaction_patterns,txn_risk_score,avg_amt_7d,std_amt_7d,tx_count_7d
TX000964,ACC004,ACC034,1200,52:24.7,UPI,0,13,4,0,0,7.090909822,49:24.7,428580,4.960416667,2,17,[],0,85400,142560.4433,3
TX000770,ACC009,ACC031,100000,20:24.7,IMPS,0,14,4,0,0,11.51293546,02:24.7,199080,2.304166667,5,23,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,33900,57245.34916,3
TX000393,ACC025,ACC006,250000,02:24.7,CARD,0,16,4,0,0,12.4292202,44:24.7,289080,3.345833333,3,10,[],0,137800,131080.2299,4
TX000228,ACC042,ACC048,5000,43:24.7,CARD,0,16,4,0,0,8.517393171,47:24.7,46560,0.538888889,2,14,[],0,55000,97056.68447,6
TX000722,ACC027,ACC032,25000,54:24.7,CARD,0,16,4,0,0,10.1266711,56:24.7,17880,0.206944444,8,22,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,59250,95091.4034,6
TX000128,ACC006,ACC040,25000,03:24.7,IMPS,0,17,4,0,0,10.1266711,19:24.7,157440,1.822222222,2,22,['ROUND_NUMBER_TXN'],0.15,53933.33333,80469.43519,9
TX000693,ACC028,ACC011,500,08:24.7,UPI,0,17,4,0,0,6.216606101,03:24.7,180300,2.086805556,2,19,[],0,35583.33333,38294.14664,6
TX000932,ACC034,ACC047,5000,45:24.7,CARD,0,17,4,0,0,8.517393171,51:24.7,14040,0.1625,3,17,[],0,21142.85714,20309.50985,7
TX000116,ACC042,ACC029,10000,56:24.7,UPI,0,17,4,0,0,9.210440367,43:24.7,4380,0.050694444,5,14,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,48571.42857,90217.98997,7
TX000983,ACC028,ACC022,48000,07:24.7,CARD,0,18,4,0,0,10.77897712,08:24.7,3540,0.040972222,4,19,['SMURFING_NEAR_THRESHOLD'],0.15,37357.14286,35271.22799,7
TX000467,ACC027,ACC039,25000,19:24.7,UPI,0,18,4,0,0,10.1266711,54:24.7,5100,0.059027778,8,22,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,54357.14286,87766.12591,7
TX000297,ACC035,ACC036,500,42:24.7,CARD,0,19,4,0,0,6.216606101,27:24.7,148500,1.71875,2,19,[],0,6440,10542.43805,5
TX000861,ACC020,ACC043,500,45:24.7,UPI,0,19,4,0,0,6.216606101,09:24.7,23760,0.275,2,13,[],0,51500,98935.33241,6
TX000144,ACC004,ACC003,250000,58:24.7,UPI,0,22,4,0,0,12.4292202,52:24.7,32760,0.379166667,4,17,[],0,126550,142556.2228,4
TX000716,ACC048,ACC039,10000,04:24.7,UPI,0,23,4,0,1,9.210440367,40:24.7,188640,2.183333333,3,17,['ROUND_NUMBER_TXN'],0.15,86600,97507.94839,5
TX000521,ACC037,ACC046,5000,19:24.7,UPI,0,23,4,0,1,8.517393171,56:24.7,44580,0.515972222,2,20,[],0,23333.33333,15705.62532,6
TX000333,ACC033,ACC001,1200,24:24.7,IMPS,0,23,4,0,1,7.090909822,24:24.7,190800,2.208333333,2,14,[],0,20940,25682.05599,5
TX000377,ACC018,ACC048,500,27:24.7,IMPS,0,23,4,0,1,6.216606101,40:24.7,38820,0.449305556,3,13,[],0,87125,110967.2437,4
TX000567,ACC039,ACC013,10000,55:24.7,IMPS,0,23,4,0,1,9.210440367,16:24.7,257940,2.985416667,4,17,['ROUND_NUMBER_TXN'],0.15,17700,19286.00529,5
TX000481,ACC010,ACC007,5000,18:24.7,IMPS,0,0,5,1,1,8.517393171,15:24.7,234180,2.710416667,3,17,[],0,90000,115686.3576,4
TX000441,ACC038,ACC025,500,54:24.7,UPI,0,0,5,1,1,6.216606101,14:24.7,88800,1.027777778,3,15,[],0,19780,25762.80264,5
TX000906,ACC009,ACC003,100000,26:24.7,IMPS,0,2,5,1,1,11.51293546,20:24.7,43560,0.504166667,5,23,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,50425,57244.9925,4
TX000363,ACC042,ACC031,10000,04:24.7,CARD,0,3,5,1,1,9.210440367,56:24.7,32880,0.380555556,5,14,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,43750,84631.5544,8
TX000530,ACC008,ACC028,10000,16:24.7,IMPS,0,3,5,1,1,9.210440367,46:24.7,264600,3.0625,3,20,['ROUND_NUMBER_TXN'],0.15,61416.66667,94733.52979,6
TX000370,ACC004,ACC023,500,28:24.7,UPI,0,3,5,1,1,6.216606101,58:24.7,16200,0.1875,2,17,[],0,101340,135718.1933,5
TX000833,ACC012,ACC008,25000,37:24.7,CARD,0,3,5,1,1,10.1266711,55:24.7,160920,1.8625,2,19,['ROUND_NUMBER_TXN'],0.15,60700,75728.75573,10
TX000835,ACC005,ACC015,100000,08:24.7,CARD,1,4,5,1,1,11.51293546,53:24.7,62100,0.71875,3,17,['ROUND_NUMBER_TXN'],0.15,65714.28571,35050.98328,7
TX000126,ACC037,ACC046,1200,28:24.7,UPI,0,4,5,1,1,7.090909822,19:24.7,18540,0.214583333,4,20,[],0,20171.42857,16599.36889,7
TX000821,ACC021,ACC015,500,17:24.7,IMPS,0,5,5,1,1,6.216606101,30:24.7,136020,1.574305556,2,18,[],0,26000,37998.68419,6
TX000780,ACC012,ACC028,500,25:24.7,CARD,0,5,5,1,1,6.216606101,37:24.7,6480,0.075,6,19,['RECURRING_PATTERN'],0.15,55227.27273,74100.05521,11
TX000092,ACC020,ACC031,5000,25:24.7,CARD,0,5,5,1,1,8.517393171,45:24.7,34800,0.402777778,5,13,['RECURRING_PATTERN'],0.15,44857.14286,92009.38099,7
TX000336,ACC008,ACC012,10000,47:24.7,IMPS,0,5,5,1,1,9.210440367,16:24.7,9060,0.104861111,3,20,['ROUND_NUMBER_TXN'],0.15,54071.42857,88636.16106,7
TX000819,ACC014,ACC025,48000,02:24.7,IMPS,0,8,5,1,0,10.77897712,09:24.7,71580,0.828472222,2,15,['SMURFING_NEAR_THRESHOLD'],0.15,24742.85714,23977.34049,7
TX000765,ACC011,ACC018,250000,26:24.7,UPI,0,8,5,1,0,12.4292202,28:24.7,71880,0.831944444,5,17,['RECURRING_PATTERN'],0.15,139125,119572.378,8
TX000115,ACC023,ACC019,10000,10:24.7,CARD,0,9,5,1,0,9.210440367,10:24.7,108000,1.25,3,16,['ROUND_NUMBER_TXN'],0.15,60750,83410.34537,8
TX000535,ACC042,ACC034,50000,20:24.7,CARD,0,10,5,1,0,10.81979828,04:24.7,26160,0.302777778,2,14,['ROUND_NUMBER_TXN'],0.15,44444.44444,79192.97808,9
TX000174,ACC014,ACC019,25000,10:24.7,IMPS,0,11,5,1,0,10.1266711,02:24.7,11280,0.130555556,3,15,['ROUND_NUMBER_TXN'],0.15,24775,22198.88993,8
TX000180,ACC022,ACC030,50000,30:24.7,IMPS,1,11,5,1,0,10.81979828,55:24.7,156900,1.815972222,3,12,['ROUND_NUMBER_TXN'],0.15,77800,116747.7052,4
TX000982,ACC007,ACC002,48000,29:24.7,CARD,0,12,5,1,0,10.77897712,14:24.7,130500,1.510416667,2,27,['SMURFING_NEAR_THRESHOLD'],0.15,29600,19690.6069,7
TX000994,ACC011,ACC009,500,16:24.7,IMPS,0,14,5,1,0,6.216606101,26:24.7,21000,0.243055556,3,17,[],0,132937.5,125953.6302,8
TX000194,ACC018,ACC038,1200,15:24.7,CARD,0,15,5,1,0,7.090909822,27:24.7,56880,0.658333333,3,13,[],0,69940,103498.3961,5
TX000328,ACC009,ACC022,50000,03:24.7,CARD,0,16,5,1,0,10.81979828,26:24.7,49020,0.567361111,7,23,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,50340,49575.98209,5
TX000654,ACC010,ACC015,48000,58:24.7,CARD,0,16,5,1,0,10.77897712,18:24.7,60000,0.694444444,5,17,"['SMURFING_NEAR_THRESHOLD', 'RECURRING_PATTERN']",0.3,100750,106812.5305,4
TX000106,ACC029,ACC009,250000,17:24.7,CARD,0,17,5,1,0,12.4292202,41:24.7,174960,2.025,2,14,[],0,111700,127494.9019,5
TX000772,ACC040,ACC011,500,48:24.7,UPI,0,18,5,1,0,6.216606101,47:24.7,234060,2.709027778,1,17,[],0,91816.66667,123875.202,6
TX000122,ACC018,ACC005,500,55:24.7,UPI,0,18,5,1,0,6.216606101,15:24.7,13200,0.152777778,3,13,[],0,58366.66667,96815.21919,6
TX000285,ACC011,ACC030,25000,17:24.7,CARD,0,19,5,1,0,10.1266711,16:24.7,18060,0.209027778,1,17,['ROUND_NUMBER_TXN'],0.15,135437.5,123220.313,8
TX000111,ACC013,ACC047,1200,51:24.7,CARD,0,22,5,1,0,7.090909822,45:24.7,320760,3.7125,10,21,['RECURRING_PATTERN'],0.15,52720,110348.6837,5
TX000546,ACC008,ACC022,5000,24:24.7,CARD,0,0,6,1,1,8.517393171,47:24.7,67020,0.775694444,2,20,[],0,19071.42857,20749.35455,7
TX000437,ACC029,ACC044,100000,57:24.7,IMPS,0,0,6,1,1,11.51293546,17:24.7,27600,0.319444444,4,14,['ROUND_NUMBER_TXN'],0.15,109750,114134.8983,6
TX000385,ACC019,ACC019,250000,34:24.7,IMPS,0,1,6,1,1,12.4292202,11:24.7,321780,3.724305556,5,20,['RECURRING_PATTERN'],0.15,53166.66667,98024.82679,6
TX000016,ACC048,ACC007,250000,33:24.7,IMPS,0,3,6,1,1,12.4292202,04:24.7,102540,1.186805556,2,17,[],0,96250,109800.9563,4
TX000532,ACC007,ACC050,25000,00:24.7,IMPS,0,4,6,1,1,10.1266711,29:24.7,55860,0.646527778,7,27,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,32866.66667,19381.09044,6
TX000239,ACC006,ACC036,1200,15:24.7,CARD,0,6,6,1,0,7.090909822,03:24.7,133920,1.55,7,22,['RECURRING_PATTERN'],0.15,48175,84019.75533,8
TX000451,ACC029,ACC015,1200,41:24.7,CARD,0,6,6,1,0,7.090909822,57:24.7,20640,0.238888889,3,14,[],0,94242.85714,111977.4361,7
TX000627,ACC030,ACC021,500,50:24.7,CARD,0,6,6,1,0,6.216606101,19:24.7,232260,2.688194444,3,12,[],0,8666.666667,14145.0816,3
TX000093,ACC010,ACC046,25000,55:24.7,IMPS,0,6,6,1,0,10.1266711,58:24.7,50220,0.58125,1,17,['ROUND_NUMBER_TXN'],0.15,85600,98510.40554,5
TX000150,ACC009,ACC036,10000,56:24.7,IMPS,0,7,6,1,0,9.210440367,03:24.7,57180,0.661805556,4,23,['ROUND_NUMBER_TXN'],0.15,43616.66667,47301.60321,6
TX000158,ACC016,ACC045,250000,41:24.7,UPI,1,8,6,1,0,12.4292202,04:24.7,387420,4.484027778,5,17,['RECURRING_PATTERN'],0.15,129200,110277.831,5
TX000872,ACC007,ACC033,500,07:24.7,CARD,0,10,6,1,0,6.216606101,00:24.7,22020,0.254861111,4,27,[],0,28783.33333,23510.884,6
TX000294,ACC036,ACC008,250000,21:24.7,IMPS,0,10,6,1,0,12.4292202,17:24.7,201840,2.336111111,1,15,[],0,65916.66667,97216.46808,6
TX000639,ACC006,ACC025,10000,28:24.7,CARD,0,11,6,1,0,9.210440367,15:24.7,18780,0.217361111,3,22,['ROUND_NUMBER_TXN'],0.15,13628.57143,17232.30632,7
TX000814,ACC027,ACC002,100000,38:24.7,CARD,0,11,6,1,0,11.51293546,19:24.7,148740,1.721527778,3,22,['ROUND_NUMBER_TXN'],0.15,65071.42857,88161.98565,7
TX000020,ACC043,ACC015,50000,51:24.7,IMPS,0,11,6,1,0,10.81979828,19:24.7,199920,2.313888889,2,15,['ROUND_NUMBER_TXN'],0.15,15125,23346.57362,4
TX000378,ACC013,ACC044,48000,30:24.7,IMPS,0,12,6,1,0,10.77897712,51:24.7,49140,0.56875,2,21,['SMURFING_NEAR_THRESHOLD'],0.15,51933.33333,98717.6715,6
TX000166,ACC030,ACC003,100000,21:24.7,CARD,0,13,6,1,0,11.51293546,50:24.7,23460,0.271527778,1,12,['ROUND_NUMBER_TXN'],0.15,31500,47104.49377,4
TX000720,ACC037,ACC048,10000,07:24.7,UPI,0,14,6,1,0,9.210440367,28:24.7,121140,1.402083333,3,20,['ROUND_NUMBER_TXN'],0.15,12700,10086.62481,6
TX000012,ACC019,ACC035,50000,09:24.7,IMPS,0,14,6,1,0,10.81979828,34:24.7,45300,0.524305556,2,20,['ROUND_NUMBER_TXN'],0.15,53500,98007.1426,6
TX000605,ACC050,ACC013,10000,10:24.7,CARD,0,14,6,1,0,9.210440367,06:24.7,252240,2.919444444,2,15,['ROUND_NUMBER_TXN'],0.15,36928.57143,33186.88066,7
TX000054,ACC008,ACC004,1200,22:24.7,CARD,0,15,6,1,0,7.090909822,24:24.7,53880,0.623611111,2,20,[],0,14033.33333,17022.53408,6
TX000519,ACC040,ACC003,10000,34:24.7,CARD,0,15,6,1,0,9.210440367,48:24.7,74760,0.865277778,2,17,['ROUND_NUMBER_TXN'],0.15,85483.33333,127482.3347,6
TX000403,ACC035,ACC047,25000,44:24.7,IMPS,0,15,6,1,0,10.1266711,42:24.7,158520,1.834722222,3,19,['ROUND_NUMBER_TXN'],0.15,6800,12137.81968,4
TX000170,ACC048,ACC009,10000,25:24.7,CARD,0,16,6,1,0,9.210440367,33:24.7,46320,0.536111111,3,17,['ROUND_NUMBER_TXN'],0.15,79000,102615.7883,5
TX000667,ACC045,ACC001,100000,35:24.7,IMPS,0,18,6,1,0,11.51293546,59:24.7,200160,2.316666667,1,17,['ROUND_NUMBER_TXN'],0.15,65900,80637.60201,8
TX000488,ACC020,ACC006,5000,49:24.7,CARD,0,18,6,1,0,8.517393171,25:24.7,134640,1.558333333,5,13,['RECURRING_PATTERN'],0.15,39875,86341.82483,8
TX000962,ACC009,ACC044,5000,54:24.7,CARD,0,19,6,1,0,8.517393171,56:24.7,43080,0.498611111,3,23,[],0,38100,45580.36858,7
TX000626,ACC008,ACC011,1200,25:24.7,UPI,0,20,6,1,0,7.090909822,22:24.7,18180,0.210416667,2,20,[],0,12200,16278.8206,7
TX000744,ACC006,ACC023,48000,59:24.7,UPI,0,20,6,1,0,10.77897712,28:24.7,34260,0.396527778,4,22,['SMURFING_NEAR_THRESHOLD'],0.15,20314.28571,20395.05075,7
TX000140,ACC018,ACC032,50000,15:24.7,CARD,0,23,6,1,1,10.81979828,55:24.7,102000,1.180555556,3,13,['ROUND_NUMBER_TXN'],0.15,57171.42857,88436.35592,7
TX000702,ACC009,ACC022,10000,49:24.7,CARD,0,23,6,1,1,9.210440367,54:24.7,14100,0.163194444,4,23,['ROUND_NUMBER_TXN'],0.15,34587.5,43352.91842,8
TX000209,ACC020,ACC009,50000,48:24.7,IMPS,0,1,0,0,1,10.81979828,49:24.7,25140,0.290972222,2,13,['ROUND_NUMBER_TXN'],0.15,41000,80835.86766,9
TX000415,ACC038,ACC002,250000,50:24.7,CARD,1,2,0,0,1,12.4292202,54:24.7,179760,2.080555556,1,15,[],0,58150,96770.44487,6
TX000955,ACC027,ACC030,25000,10:24.7,CARD,0,4,0,0,1,10.1266711,38:24.7,59520,0.688888889,8,22,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,61500,89372.34845,7
TX000249,ACC042,ACC029,500,47:24.7,UPI,0,4,0,0,1,6.216606101,20:24.7,152820,1.76875,2,14,[],0,42562.5,85237.24768,8
TX000615,ACC049,ACC009,5000,13:24.7,IMPS,0,5,0,0,1,8.517393171,33:24.7,549600,6.361111111,1,18,[],0,25875,26778.02271,4
TX000504,ACC011,ACC018,48000,04:24.7,IMPS,0,6,0,0,0,10.77897712,17:24.7,125220,1.449305556,4,17,['SMURFING_NEAR_THRESHOLD'],0.15,140187.5,118329.4244,8
TX000525,ACC006,ACC031,1200,29:24.7,CARD,0,6,0,0,0,7.090909822,59:24.7,34200,0.395833333,7,22,['RECURRING_PATTERN'],0.15,17925,20055.04924,8
TX000024,ACC027,ACC008,250000,33:24.7,IMPS,1,6,0,0,0,12.4292202,10:24.7,8580,0.099305556,4,22,[],0,85062.5,106244.4746,8
TX000009,ACC012,ACC029,250000,40:24.7,UPI,0,6,0,0,0,12.4292202,25:24.7,177300,2.052083333,2,19,[],0,70950,99059.87247,10
TX000929,ACC026,ACC033,50000,25:24.7,IMPS,0,7,0,0,0,10.81979828,53:24.7,351120,4.063888889,1,14,['ROUND_NUMBER_TXN'],0.15,36800,23752.05254,4
TX000563,ACC037,ACC023,1200,11:24.7,CARD,0,8,0,0,0,7.090909822,07:24.7,65040,0.752777778,4,20,[],0,11057.14286,10182.15058,7
TX000935,ACC001,ACC045,100000,16:24.7,CARD,0,9,0,0,0,11.51293546,04:24.7,306720,3.55,5,23,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,150000,86602.54038,3
TX000768,ACC012,ACC034,48000,26:24.7,CARD,0,10,0,0,0,10.77897712,40:24.7,13560,0.156944444,5,19,"['SMURFING_NEAR_THRESHOLD', 'RECURRING_PATTERN']",0.3,68863.63636,94230.85771,11
TX000993,ACC002,ACC001,500,57:24.7,IMPS,0,10,0,0,0,6.216606101,56:24.7,511260,5.917361111,3,12,[],0,500,0,2
TX000280,ACC018,ACC021,100000,03:24.7,UPI,1,11,0,0,0,11.51293546,15:24.7,42480,0.491666667,1,13,['ROUND_NUMBER_TXN'],0.15,64600,89712.33657,7
TX000658,ACC028,ACC032,250000,03:24.7,IMPS,0,11,0,0,0,12.4292202,07:24.7,233760,2.705555556,4,19,[],0,67750,91834.49788,6
TX000411,ACC007,ACC039,1200,16:24.7,IMPS,0,12,0,0,0,7.090909822,07:24.7,94140,1.089583333,7,27,['RECURRING_PATTERN'],0.15,20983.33333,23623.41353,6
TX000766,ACC038,ACC043,48000,57:24.7,CARD,0,13,0,0,0,10.77897712,50:24.7,40020,0.463194444,3,15,['SMURFING_NEAR_THRESHOLD'],0.15,56700,88422.18801,7
TX000616,ACC040,ACC031,100000,23:24.7,UPI,0,15,0,0,0,11.51293546,34:24.7,85740,0.992361111,2,17,['ROUND_NUMBER_TXN'],0.15,72340,107745.4315,5
TX000796,ACC015,ACC048,25000,29:24.7,UPI,0,15,0,0,0,10.1266711,45:24.7,722640,8.363888889,2,16,['ROUND_NUMBER_TXN'],0.15,25000,0,1
TX000599,ACC009,ACC003,50000,41:24.7,IMPS,0,15,0,0,0,10.81979828,49:24.7,57120,0.661111111,7,23,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,40775,41275.44237,8
TX000466,ACC024,ACC034,500,40:24.7,UPI,0,16,0,0,0,6.216606101,52:24.7,344880,3.991666667,1,18,[],0,15940,20526.03225,5
TX000662,ACC001,ACC032,500,53:24.7,IMPS,0,16,0,0,0,6.216606101,16:24.7,27420,0.317361111,2,23,[],0,112625,102895.8818,4
TX000561,ACC044,ACC008,250000,25:24.7,CARD,0,17,0,0,0,12.4292202,07:24.7,310680,3.595833333,4,19,[],0,138750,129767.4202,4
TX000789,ACC019,ACC043,5000,11:24.7,UPI,0,19,0,0,0,8.517393171,09:24.7,104520,1.209722222,2,20,[],0,61200,107585.1988,5
TX000893,ACC004,ACC044,500,34:24.7,UPI,0,19,0,0,0,6.216606101,28:24.7,230760,2.670833333,2,17,[],0,63050,124633.7702,4
TX000808,ACC009,ACC028,500,44:24.7,CARD,0,19,0,0,0,6.216606101,41:24.7,14580,0.16875,3,23,[],0,36300,40877.07181,9
TX000843,ACC049,ACC019,25000,56:24.7,IMPS,0,19,0,0,0,10.1266711,13:24.7,52980,0.613194444,7,18,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,10166.66667,13041.60011,3
TX000844,ACC021,ACC045,25000,11:24.7,IMPS,0,21,0,0,0,10.1266711,17:24.7,230040,2.6625,4,18,['ROUND_NUMBER_TXN'],0.15,26000,37998.68419,6
TX000014,ACC042,ACC015,1200,25:24.7,UPI,0,22,0,0,0,7.090909822,47:24.7,63480,0.734722222,2,14,[],0,37966.66667,80915.4497,9
TX000015,ACC013,ACC028,48000,50:24.7,UPI,1,22,0,0,0,10.77897712,30:24.7,123600,1.430555556,2,21,['SMURFING_NEAR_THRESHOLD'],0.15,59733.33333,95710.45223,6
TX000284,ACC033,ACC021,250000,58:24.7,UPI,0,22,0,0,0,12.4292202,24:24.7,257640,2.981944444,2,14,[],0,76550,117738.17,4
TX000422,ACC023,ACC011,10000,26:24.7,CARD,0,0,1,0,1,9.210440367,10:24.7,227760,2.636111111,3,16,['ROUND_NUMBER_TXN'],0.15,70083.33333,95634.93957,6
TX000300,ACC007,ACC020,25000,28:24.7,UPI,0,0,1,0,1,10.1266711,16:24.7,43920,0.508333333,7,27,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,21557.14286,21618.49957,7
TX000477,ACC023,ACC026,100000,27:24.7,UPI,0,1,1,0,1,11.51293546,26:24.7,3660,0.042361111,2,16,['ROUND_NUMBER_TXN'],0.15,74357.14286,88031.58254,7
TX000275,ACC001,ACC023,25000,03:24.7,CARD,0,5,1,0,1,10.1266711,53:24.7,43800,0.506944444,2,23,['ROUND_NUMBER_TXN'],0.15,95100,97346.28909,5
TX000880,ACC002,ACC032,500,16:24.7,UPI,0,5,1,0,1,6.216606101,57:24.7,65940,0.763194444,3,12,[],0,500,0,3
TX000142,ACC028,ACC024,100000,24:24.7,CARD,0,6,1,0,0,11.51293546,03:24.7,69660,0.80625,5,19,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,72357.14286,84714.57681,7
TX000491,ACC008,ACC024,48000,07:24.7,IMPS,0,7,1,0,0,10.77897712,25:24.7,124920,1.445833333,3,20,['SMURFING_NEAR_THRESHOLD'],0.15,16675,19681.15487,8
TX000506,ACC038,ACC012,5000,26:24.7,IMPS,0,7,1,0,0,8.517393171,57:24.7,62940,0.728472222,4,15,[],0,57242.85714,88035.48257,7
TX000778,ACC017,ACC005,1200,08:24.7,UPI,0,8,1,0,0,7.090909822,06:24.7,378120,4.376388889,5,15,['RECURRING_PATTERN'],0.15,34133.33333,57042.2066,3
TX000357,ACC024,ACC021,10000,40:24.7,IMPS,0,8,1,0,0,9.210440367,40:24.7,57600,0.666666667,1,18,['ROUND_NUMBER_TXN'],0.15,14950,18518.50426,6
TX000211,ACC008,ACC007,500,49:24.7,CARD,0,8,1,0,0,6.216606101,07:24.7,6120,0.070833333,2,20,[],0,14877.77778,19183.31161,9
TX000364,ACC011,ACC017,250000,52:24.7,CARD,0,8,1,0,0,12.4292202,04:24.7,96480,1.116666667,5,17,['RECURRING_PATTERN'],0.15,165437.5,117395.9836,8
TX000793,ACC007,ACC022,1200,18:24.7,UPI,0,9,1,0,0,7.090909822,28:24.7,31800,0.368055556,7,27,['RECURRING_PATTERN'],0.15,19012.5,21269.59181,8
TX000177,ACC003,ACC033,100000,58:24.7,IMPS,0,9,1,0,0,11.51293546,19:24.7,416340,4.81875,1,14,['ROUND_NUMBER_TXN'],0.15,62500,53033.00859,2
TX000390,ACC004,ACC050,25000,09:24.7,CARD,0,10,1,0,0,10.1266711,34:24.7,52500,0.607638889,3,17,['ROUND_NUMBER_TXN'],0.15,55440,109269.131,5
TX000597,ACC024,ACC044,100000,05:24.7,CARD,1,11,1,0,0,11.51293546,40:24.7,8700,0.100694444,3,18,['ROUND_NUMBER_TXN'],0.15,27100,36319.92107,7
TX000645,ACC030,ACC010,1200,08:24.7,CARD,0,11,1,0,0,7.090909822,21:24.7,164820,1.907638889,3,12,[],0,25440,42985.38124,5
TX000852,ACC050,ACC047,25000,29:24.7,CARD,0,11,1,0,0,10.1266711,10:24.7,163140,1.888194444,5,15,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,37100,39822.10441,5
TX000538,ACC019,ACC042,10000,15:24.7,UPI,0,12,1,0,0,9.210440367,11:24.7,61440,0.711111111,3,20,['ROUND_NUMBER_TXN'],0.15,52666.66667,98471.14637,6
TX000123,ACC008,ACC040,100000,42:24.7,CARD,0,12,1,0,0,11.51293546,49:24.7,13980,0.161805556,4,20,['ROUND_NUMBER_TXN'],0.15,23390,32429.76856,10
TX000588,ACC020,ACC036,50000,47:24.7,IMPS,0,12,1,0,0,10.81979828,48:24.7,125940,1.457638889,2,13,['ROUND_NUMBER_TXN'],0.15,45750,85214.85451,8
TX000777,ACC017,ACC015,250000,41:24.7,UPI,0,13,1,0,0,12.4292202,08:24.7,19980,0.23125,3,15,[],0,88100,117553.4488,4
TX000672,ACC042,ACC009,250000,42:24.7,CARD,0,13,1,0,0,12.4292202,25:24.7,55020,0.636805556,3,14,[],0,59170,101565.9616,10
TX000456,ACC031,ACC014,48000,12:24.7,IMPS,0,15,1,0,0,10.77897712,27:24.7,373500,4.322916667,2,17,['SMURFING_NEAR_THRESHOLD'],0.15,59666.66667,34765.88366,6
TX000629,ACC021,ACC012,50000,35:24.7,CARD,0,15,1,0,0,10.81979828,11:24.7,66240,0.766666667,3,18,['ROUND_NUMBER_TXN'],0.15,35200,41624.2117,5
TX000596,ACC028,ACC017,25000,46:24.7,CARD,0,15,1,0,0,10.1266711,24:24.7,33720,0.390277778,3,19,['ROUND_NUMBER_TXN'],0.15,68785.71429,86325.86381,7
TX000566,ACC009,ACC034,48000,58:24.7,IMPS,0,16,1,0,0,10.77897712,44:24.7,76440,0.884722222,1,23,['SMURFING_NEAR_THRESHOLD'],0.15,37470,38716.46362,10
TX000537,ACC045,ACC028,50000,11:24.7,UPI,0,17,1,0,0,10.81979828,35:24.7,167760,1.941666667,2,17,['ROUND_NUMBER_TXN'],0.15,39885.71429,33712.87729,7
TX000105,ACC045,ACC012,25000,15:24.7,CARD,0,17,1,0,0,10.1266711,11:24.7,240,0.002777778,2,17,"['ROUND_NUMBER_TXN', 'RAPID_FUND_MOVEMENT']",0.3,38025,31652.6573,8
TX000671,ACC019,ACC008,500,47:24.7,UPI,0,17,1,0,0,6.216606101,15:24.7,19920,0.230555556,3,20,[],0,45214.28571,92028.46351,7
TX000450,ACC039,ACC001,500,58:24.7,IMPS,0,17,1,0,0,6.216606101,55:24.7,324180,3.752083333,3,17,[],0,15875,21765.32027,4
TX000056,ACC050,ACC023,48000,21:24.7,IMPS,0,18,1,0,0,10.77897712,29:24.7,24720,0.286111111,3,15,['SMURFING_NEAR_THRESHOLD'],0.15,38916.66667,35894.86964,6
TX000175,ACC007,ACC029,10000,47:24.7,IMPS,0,18,1,0,0,9.210440367,18:24.7,34140,0.395138889,2,27,['ROUND_NUMBER_TXN'],0.15,20112.5,20427.67293,8
TX000806,ACC018,ACC040,48000,20:24.7,IMPS,0,19,1,0,0,10.77897712,03:24.7,116220,1.345138889,3,13,['SMURFING_NEAR_THRESHOLD'],0.15,62525,83264.58259,8
TX000581,ACC014,ACC036,100000,26:24.7,CARD,0,20,1,0,0,11.51293546,10:24.7,292560,3.386111111,5,15,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,35385.71429,34386.64608,7
TX000482,ACC035,ACC001,1200,27:24.7,IMPS,0,20,1,0,0,7.090909822,44:24.7,189780,2.196527778,3,19,[],0,5680,10805.87803,5
TX000402,ACC008,ACC004,250000,32:24.7,UPI,0,20,1,0,0,12.4292202,42:24.7,28200,0.326388889,3,20,[],0,43590,78973.44772,10
TX000613,ACC010,ACC021,500,09:24.7,CARD,0,21,1,0,0,6.216606101,55:24.7,224040,2.593055556,4,17,[],0,65700,104727.981,5
TX000337,ACC037,ACC046,5000,17:24.7,IMPS,0,22,1,0,0,8.517393171,11:24.7,137160,1.5875,2,20,[],0,8200,8238.122764,7
