transaction_id,from_account,to_account,amount,timestamp,channel,is_fraud,sender_country,receiver_country,login_country,registered_country,hour,day_of_week,is_weekend,is_night,amount_log,prev_txn_time,seconds_since_last_txn,days_since_last_txn,repeat_amount_count,unique_counterparties,prev_time,DORMANT_ACCOUNT_ACTIVATION,SUDDEN_DEPOSIT_WITHDRAWAL,SMURFING,RAPID_FUND_MOVEMENT,ROUND_NUMBER_TXN,NIGHT_TXN,CROSS_BORDER,GEO_ANOMALY,RECURRENT_PATTERN,KYC_MISMATCH,account_id,declared_income,DETECTED_PATTERNS,TXN_RISK_SCORE,ALERT_PRIORITY
TX006924,ACC0135,ACC0280,20000.0,2026-01-16 04:09:35,IMPS,1,UK,UK,USA,UK,4,4,0,1,9.90353755128617,2026-01-11 19:02:31,378424.0,4.379907407407408,4,24,2026-01-11 19:02:31,0,0,0,0,0,1,0,1,0,0,ACC0135,1153611,"['NIGHT_TXN', 'GEO_ANOMALY']",0.4,MEDIUM
TX001669,ACC0190,ACC0288,2000.0,2026-01-16 05:38:31,CARD,0,USA,UK,USA,USA,5,4,0,1,7.601402334583733,2026-01-13 08:53:33,247498.0,2.8645601851851854,3,18,2026-01-13 08:53:33,0,0,0,0,0,1,1,0,0,0,ACC0190,1073605,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX001613,ACC0054,ACC0118,5000.0,2026-01-16 11:58:31,CARD,0,India,USA,India,India,11,4,0,0,8.517393171418904,2026-01-10 03:36:32,548519.0,6.348599537037037,6,18,2026-01-10 03:36:32,0,0,0,0,0,0,1,0,1,0,ACC0054,555868,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX006952,ACC0299,ACC0288,20000.0,2026-01-16 13:19:35,UPI,1,UK,UK,India,UK,13,4,0,0,9.90353755128617,2025-12-29 23:35:33,1518242.0,17.57224537037037,1,24,2025-12-29 23:35:33,0,0,0,0,0,0,0,1,0,0,ACC0299,1368082,['GEO_ANOMALY'],0.25,LOW
TX001320,ACC0076,ACC0093,12000.0,2026-01-16 15:38:31,CARD,0,UK,USA,UK,UK,15,4,0,0,9.392745258631441,2025-12-29 01:40:30,1605481.0,18.581956018518518,2,15,2025-12-29 01:40:30,0,0,0,0,0,0,1,0,0,0,ACC0076,1113282,['CROSS_BORDER'],0.25,LOW
TX002545,ACC0083,ACC0029,12000.0,2026-01-16 15:46:32,IMPS,0,UK,USA,UK,UK,15,4,0,0,9.392745258631441,2025-12-30 06:06:33,1503599.0,17.402766203703703,6,28,2025-12-30 06:06:33,0,0,0,0,0,0,1,0,1,0,ACC0083,1323788,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX006920,ACC0084,ACC0163,20000.0,2026-01-16 15:59:35,UPI,1,UK,USA,India,UK,15,4,0,0,9.90353755128617,2025-12-09 18:24:30,3274505.0,37.89936342592593,3,20,2025-12-09 18:24:30,0,0,0,0,0,0,1,1,0,0,ACC0084,607094,"['CROSS_BORDER', 'GEO_ANOMALY']",0.5,HIGH
TX003250,ACC0156,ACC0087,5000.0,2026-01-16 16:17:32,IMPS,0,India,UK,India,India,16,4,0,0,8.517393171418904,2025-12-21 17:59:33,2240279.0,25.92915509259259,9,27,2025-12-21 17:59:33,0,0,0,0,0,0,1,0,1,0,ACC0156,846802,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX003400,ACC0070,ACC0136,500.0,2026-01-16 16:22:32,CARD,0,India,India,India,India,16,4,0,0,6.2166061010848646,2025-12-15 05:32:32,2803800.0,32.451388888888886,3,19,2025-12-15 05:32:32,0,0,0,0,0,0,0,0,0,0,ACC0070,718590,[],0.0,LOW
TX001881,ACC0065,ACC0265,2000.0,2026-01-16 16:41:31,UPI,0,UK,India,UK,UK,16,4,0,0,7.601402334583733,2026-01-12 19:30:31,335460.0,3.8826388888888888,7,19,2026-01-12 19:30:31,0,0,0,0,0,0,1,0,1,0,ACC0065,260869,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX002222,ACC0217,ACC0096,25000.0,2026-01-16 16:53:31,UPI,0,USA,India,USA,USA,16,4,0,0,10.12667110305036,2026-01-07 09:11:33,805318.0,9.320810185185184,2,14,2026-01-07 09:11:33,0,0,0,0,1,0,1,0,0,0,ACC0217,1399858,"['ROUND_NUMBER_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX006844,ACC0135,ACC0038,20000.0,2026-01-16 17:24:35,IMPS,1,UK,USA,India,UK,17,4,0,0,9.90353755128617,2026-01-16 04:09:35,47700.0,0.5520833333333334,4,24,2026-01-16 04:09:35,0,0,0,0,0,0,1,1,0,0,ACC0135,1153611,"['CROSS_BORDER', 'GEO_ANOMALY']",0.5,HIGH
TX003860,ACC0299,ACC0280,500.0,2026-01-16 17:44:33,UPI,0,UK,UK,UK,UK,17,4,0,0,6.2166061010848646,2026-01-16 13:19:35,15898.0,0.18400462962962963,4,24,2026-01-16 13:19:35,0,0,0,0,0,0,0,0,0,0,ACC0299,1368082,[],0.0,LOW
TX002276,ACC0075,ACC0230,25000.0,2026-01-16 18:21:31,IMPS,0,USA,USA,USA,USA,18,4,0,0,10.12667110305036,2025-12-31 09:58:30,1412581.0,16.34931712962963,5,43,2025-12-31 09:58:30,0,0,0,0,1,0,0,0,1,0,ACC0075,1080927,"['ROUND_NUMBER_TXN', 'RECURRENT_PATTERN']",0.35,MEDIUM
TX000012,ACC0035,ACC0209,12000.0,2026-01-16 18:52:30,UPI,0,India,USA,India,India,18,4,0,0,9.392745258631441,2026-01-06 15:33:35,875935.0,10.138136574074075,2,42,2026-01-06 15:33:35,0,0,0,0,0,0,1,0,0,0,ACC0035,647016,['CROSS_BORDER'],0.25,LOW
TX001709,ACC0146,ACC0091,5000.0,2026-01-16 20:51:31,IMPS,0,India,UK,India,India,20,4,0,0,8.517393171418904,2026-01-06 01:19:31,934320.0,10.813888888888888,3,15,2026-01-06 01:19:31,0,0,0,0,0,0,1,0,0,0,ACC0146,520107,['CROSS_BORDER'],0.25,LOW
TX001510,ACC0227,ACC0021,5000.0,2026-01-17 00:15:31,CARD,0,USA,USA,USA,USA,0,5,1,1,8.517393171418904,2025-12-23 13:10:31,2113500.0,24.461805555555557,7,29,2025-12-23 13:10:31,0,0,0,0,0,1,0,0,1,0,ACC0227,805241,"['NIGHT_TXN', 'RECURRENT_PATTERN']",0.35,MEDIUM
TX003220,ACC0016,ACC0083,12000.0,2026-01-17 01:09:32,IMPS,0,India,UK,India,India,1,5,1,1,9.392745258631441,2026-01-14 13:54:30,213302.0,2.468773148148148,2,19,2026-01-14 13:54:30,0,0,0,0,0,1,1,0,0,0,ACC0016,752366,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX004009,ACC0283,ACC0009,25000.0,2026-01-17 02:25:33,IMPS,0,USA,India,USA,USA,2,5,1,1,10.12667110305036,2026-01-13 18:03:31,289322.0,3.348634259259259,4,34,2026-01-13 18:03:31,0,0,0,0,1,1,1,0,0,0,ACC0283,685351,"['ROUND_NUMBER_TXN', 'NIGHT_TXN', 'CROSS_BORDER']",0.55,HIGH
TX001314,ACC0030,ACC0178,5000.0,2026-01-17 05:42:31,UPI,0,India,USA,India,India,5,5,1,1,8.517393171418904,2026-01-15 04:03:33,178738.0,2.068726851851852,5,18,2026-01-15 04:03:33,0,0,0,0,0,1,1,0,1,0,ACC0030,822241,"['NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX006912,ACC0039,ACC0013,20000.0,2026-01-17 06:46:35,IMPS,1,India,USA,UK,India,6,5,1,0,9.90353755128617,2025-12-21 17:58:33,2292482.0,26.53335648148148,6,26,2025-12-21 17:58:33,0,0,0,0,0,0,1,1,1,0,ACC0039,292456,"['CROSS_BORDER', 'RECURRENT_PATTERN', 'GEO_ANOMALY']",0.7,CRITICAL
TX006754,ACC0289,ACC0238,20000.0,2026-01-17 06:54:34,UPI,1,USA,UK,India,USA,6,5,1,0,9.90353755128617,2026-01-14 07:37:34,256620.0,2.970138888888889,2,28,2026-01-14 07:37:34,0,0,0,0,0,0,1,1,0,0,ACC0289,219818,"['CROSS_BORDER', 'GEO_ANOMALY']",0.5,HIGH
TX002232,ACC0198,ACC0160,500.0,2026-01-17 10:04:31,IMPS,0,UK,UK,UK,UK,10,5,1,0,6.2166061010848646,2026-01-11 06:05:33,532738.0,6.165949074074074,3,17,2026-01-11 06:05:33,0,0,0,0,0,0,0,0,0,0,ACC0198,1090240,[],0.0,LOW
TX002192,ACC0059,ACC0051,2000.0,2026-01-17 10:24:31,CARD,0,UK,UK,UK,UK,10,5,1,0,7.601402334583733,2025-12-22 01:41:34,2277777.0,26.36315972222222,5,26,2025-12-22 01:41:34,0,0,0,0,0,0,0,0,1,0,ACC0059,1128143,['RECURRENT_PATTERN'],0.2,LOW
TX001726,ACC0268,ACC0101,25000.0,2026-01-17 10:29:31,IMPS,0,UK,India,UK,UK,10,5,1,0,10.12667110305036,2026-01-13 18:12:30,317821.0,3.6784837962962964,5,25,2026-01-13 18:12:30,0,0,0,0,1,0,1,0,1,0,ACC0268,872483,"['ROUND_NUMBER_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX005318,ACC0027,ACC0096,50000.0,2026-01-17 10:56:33,IMPS,1,India,India,India,India,10,5,1,0,10.819798284210286,2026-01-16 03:42:31,112442.0,1.301412037037037,2,22,2026-01-16 03:42:31,0,0,0,0,1,0,0,0,0,0,ACC0027,358093,['ROUND_NUMBER_TXN'],0.15,LOW
TX005319,ACC0096,ACC0246,50000.0,2026-01-17 10:57:33,IMPS,1,India,UK,India,India,10,5,1,0,10.819798284210286,2026-01-07 11:13:34,863039.0,9.988877314814815,4,23,2026-01-07 11:13:34,0,0,0,0,1,0,1,0,0,0,ACC0096,1106029,"['ROUND_NUMBER_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX004248,ACC0229,ACC0257,5000.0,2026-01-17 11:36:33,CARD,0,USA,India,USA,USA,11,5,1,0,8.517393171418904,2026-01-04 03:16:32,1153201.0,13.347233796296296,8,18,2026-01-04 03:16:32,0,0,0,0,0,0,1,0,1,0,ACC0229,1041769,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX002865,ACC0002,ACC0292,5000.0,2026-01-17 12:21:32,IMPS,0,UK,USA,UK,UK,12,5,1,0,8.517393171418904,2025-12-16 17:05:31,2747761.0,31.802789351851853,3,25,2025-12-16 17:05:31,0,0,0,0,0,0,1,0,0,0,ACC0002,1462524,['CROSS_BORDER'],0.25,LOW
TX006503,ACC0122,ACC0200,70000.0,2026-01-17 13:48:34,IMPS,1,UK,India,UK,UK,13,5,1,0,11.156264806643742,2026-01-10 23:22:34,570360.0,6.601388888888889,2,43,2026-01-10 23:22:34,0,0,0,0,0,0,1,0,0,0,ACC0122,1030064,['CROSS_BORDER'],0.25,LOW
TX000651,ACC0043,ACC0224,2000.0,2026-01-17 13:59:31,UPI,0,India,India,India,India,13,5,1,0,7.601402334583733,2025-12-11 10:46:31,3208380.0,37.134027777777774,6,30,2025-12-11 10:46:31,0,0,0,0,0,0,0,0,1,0,ACC0043,524121,['RECURRENT_PATTERN'],0.2,LOW
TX004767,ACC0271,ACC0255,25000.0,2026-01-17 17:16:33,CARD,0,UK,USA,UK,UK,17,5,1,0,10.12667110305036,2026-01-09 00:36:34,751199.0,8.69443287037037,5,20,2026-01-09 00:36:34,0,0,0,0,1,0,1,0,1,0,ACC0271,1193040,"['ROUND_NUMBER_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX003401,ACC0046,ACC0259,2000.0,2026-01-17 18:57:32,CARD,0,UK,USA,UK,UK,18,5,1,0,7.601402334583733,2025-12-21 07:10:35,2375217.0,27.4909375,5,30,2025-12-21 07:10:35,0,0,0,0,0,0,1,0,1,0,ACC0046,677302,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX001622,ACC0018,ACC0004,2000.0,2026-01-17 20:47:31,UPI,0,India,UK,India,India,20,5,1,0,7.601402334583733,2026-01-11 04:05:32,578519.0,6.6958217592592595,5,19,2026-01-11 04:05:32,0,0,0,0,0,0,1,0,1,0,ACC0018,844903,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX003479,ACC0172,ACC0164,500.0,2026-01-17 21:22:32,UPI,0,UK,USA,UK,UK,21,5,1,0,6.2166061010848646,2025-12-18 12:43:34,2623138.0,30.360393518518517,5,33,2025-12-18 12:43:34,0,0,0,0,0,0,1,0,1,0,ACC0172,398193,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX001488,ACC0192,ACC0223,500.0,2026-01-17 22:43:31,CARD,0,India,UK,India,India,22,5,1,0,6.2166061010848646,2025-12-25 14:48:31,2015700.0,23.32986111111111,4,18,2025-12-25 14:48:31,0,0,0,0,0,0,1,0,0,0,ACC0192,341682,['CROSS_BORDER'],0.25,LOW
TX001870,ACC0111,ACC0181,500.0,2026-01-18 01:04:31,IMPS,0,India,UK,India,India,1,6,1,1,6.2166061010848646,2025-12-25 15:28:30,2021761.0,23.400011574074075,1,18,2025-12-25 15:28:30,0,0,0,0,0,1,1,0,0,0,ACC0111,518987,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX005758,ACC0294,ACC0289,50000.0,2026-01-18 01:15:34,IMPS,1,UK,USA,UK,UK,1,6,1,1,10.819798284210286,2026-01-10 18:18:32,629822.0,7.289606481481481,6,26,2026-01-10 18:18:32,0,0,0,0,1,1,1,0,1,0,ACC0294,1116640,"['ROUND_NUMBER_TXN', 'NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.75,CRITICAL
TX005759,ACC0289,ACC0058,50000.0,2026-01-18 01:16:34,IMPS,1,USA,USA,USA,USA,1,6,1,1,10.819798284210286,2026-01-17 06:54:34,66120.0,0.7652777777777777,11,28,2026-01-17 06:54:34,0,0,0,0,1,1,0,0,1,0,ACC0289,219818,"['ROUND_NUMBER_TXN', 'NIGHT_TXN', 'RECURRENT_PATTERN']",0.5,HIGH
TX005760,ACC0058,ACC0112,50000.0,2026-01-18 01:17:34,IMPS,1,USA,India,USA,USA,1,6,1,1,10.819798284210286,2026-01-03 08:24:34,1270380.0,14.703472222222222,7,50,2026-01-03 08:24:34,0,0,0,0,1,1,1,0,1,0,ACC0058,722606,"['ROUND_NUMBER_TXN', 'NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.75,CRITICAL
TX006738,ACC0201,ACC0274,20000.0,2026-01-18 01:38:34,IMPS,1,India,UK,USA,India,1,6,1,1,9.90353755128617,2026-01-15 12:44:31,219243.0,2.5375347222222224,1,19,2026-01-15 12:44:31,0,0,0,0,0,1,1,1,0,0,ACC0201,535516,"['NIGHT_TXN', 'CROSS_BORDER', 'GEO_ANOMALY']",0.65,HIGH
TX001480,ACC0000,ACC0025,5000.0,2026-01-18 03:15:31,IMPS,0,USA,India,USA,USA,3,6,1,1,8.517393171418904,2025-12-25 15:59:34,2027757.0,23.469409722222224,5,26,2025-12-25 15:59:34,0,0,0,0,0,1,1,0,1,0,ACC0000,252451,"['NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX003812,ACC0219,ACC0232,12000.0,2026-01-18 03:35:33,UPI,0,USA,UK,USA,USA,3,6,1,1,9.392745258631441,2026-01-14 06:23:31,335522.0,3.8833564814814814,2,24,2026-01-14 06:23:31,0,0,0,0,0,1,1,0,0,0,ACC0219,1174005,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX000701,ACC0034,ACC0287,2000.0,2026-01-18 04:56:31,CARD,0,UK,USA,UK,UK,4,6,1,1,7.601402334583733,2026-01-01 22:26:35,1405796.0,16.27078703703704,3,18,2026-01-01 22:26:35,0,0,0,0,0,1,1,0,0,0,ACC0034,829139,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX000503,ACC0297,ACC0277,2000.0,2026-01-18 05:27:30,CARD,0,India,UK,India,India,5,6,1,1,7.601402334583733,2025-11-02 00:22:33,6671097.0,77.21177083333333,7,24,2025-11-02 00:22:33,0,0,0,0,0,1,1,0,1,0,ACC0297,523542,"['NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX003825,ACC0230,ACC0223,2000.0,2026-01-18 08:19:33,CARD,0,USA,UK,USA,USA,8,6,1,0,7.601402334583733,2025-11-14 06:33:33,5622360.0,65.0736111111111,1,15,2025-11-14 06:33:33,0,0,0,0,0,0,1,0,0,0,ACC0230,1289119,['CROSS_BORDER'],0.25,LOW
TX003595,ACC0047,ACC0222,5000.0,2026-01-18 08:26:32,UPI,0,India,USA,India,India,8,6,1,0,8.517393171418904,2026-01-13 13:15:31,414661.0,4.79931712962963,7,23,2026-01-13 13:15:31,0,0,0,0,0,0,1,0,1,0,ACC0047,785367,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX000206,ACC0211,ACC0027,2000.0,2026-01-18 08:50:30,IMPS,0,UK,India,UK,UK,8,6,1,0,7.601402334583733,2026-01-10 14:14:34,671756.0,7.774953703703703,5,17,2026-01-10 14:14:34,0,0,0,0,0,0,1,0,1,0,ACC0211,1405653,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX003798,ACC0264,ACC0142,5000.0,2026-01-18 08:52:33,IMPS,0,UK,India,UK,UK,8,6,1,0,8.517393171418904,2026-01-12 02:47:32,540301.0,6.253483796296297,3,28,2026-01-12 02:47:32,0,0,0,0,0,0,1,0,0,0,ACC0264,681640,['CROSS_BORDER'],0.25,LOW
TX002737,ACC0133,ACC0155,25000.0,2026-01-18 09:23:32,UPI,0,UK,UK,UK,UK,9,6,1,0,10.12667110305036,2026-01-02 07:17:31,1389961.0,16.087511574074075,4,17,2026-01-02 07:17:31,0,0,0,0,1,0,0,0,0,0,ACC0133,786657,['ROUND_NUMBER_TXN'],0.15,LOW
TX002958,ACC0027,ACC0049,25000.0,2026-01-18 09:25:32,IMPS,0,India,India,India,India,9,6,1,0,10.12667110305036,2026-01-17 10:56:33,80939.0,0.9367939814814815,4,22,2026-01-17 10:56:33,0,0,0,0,1,0,0,0,0,0,ACC0027,358093,['ROUND_NUMBER_TXN'],0.15,LOW
TX001017,ACC0227,ACC0095,2000.0,2026-01-18 14:08:31,UPI,0,USA,UK,USA,USA,14,6,1,0,7.601402334583733,2026-01-17 00:15:31,136380.0,1.5784722222222223,2,29,2026-01-17 00:15:31,0,0,0,0,0,0,1,0,0,0,ACC0227,805241,['CROSS_BORDER'],0.25,LOW
TX006850,ACC0239,ACC0274,20000.0,2026-01-18 20:11:35,UPI,1,UK,UK,USA,UK,20,6,1,0,9.90353755128617,2026-01-15 00:16:33,330902.0,3.8298842592592592,3,29,2026-01-15 00:16:33,0,0,0,0,0,0,0,1,0,0,ACC0239,773482,['GEO_ANOMALY'],0.25,LOW
TX003919,ACC0286,ACC0106,500.0,2026-01-18 20:18:33,UPI,0,UK,India,UK,UK,20,6,1,0,6.2166061010848646,2025-12-13 10:40:33,3145080.0,36.40138888888889,1,13,2025-12-13 10:40:33,0,0,0,0,0,0,1,0,0,0,ACC0286,1299715,['CROSS_BORDER'],0.25,LOW
TX007097,ACC0067,ACC0123,30000.0,2026-01-18 20:20:35,UPI,1,UK,USA,UK,UK,20,6,1,0,10.308985993422082,2025-11-24 15:09:32,4770663.0,55.216006944444445,10,44,2025-11-24 15:09:32,0,0,0,0,0,0,1,0,1,0,ACC0067,1168251,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX004312,ACC0232,ACC0016,12000.0,2026-01-19 00:00:33,CARD,0,UK,India,UK,UK,0,0,0,1,9.392745258631441,2025-11-14 04:13:31,5687222.0,65.8243287037037,6,26,2025-11-14 04:13:31,0,0,0,0,0,1,1,0,1,0,ACC0232,429857,"['NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX001989,ACC0102,ACC0144,5000.0,2026-01-19 00:23:31,UPI,0,USA,UK,USA,USA,0,0,0,1,8.517393171418904,2025-10-31 21:40:31,6835380.0,79.11319444444445,3,13,2025-10-31 21:40:31,0,0,0,0,0,1,1,0,0,0,ACC0102,1245415,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX000050,ACC0136,ACC0263,500.0,2026-01-19 01:13:30,UPI,0,India,USA,India,India,1,0,0,1,6.2166061010848646,2026-01-02 07:54:32,1444738.0,16.721504629629628,1,14,2026-01-02 07:54:32,0,0,0,0,0,1,1,0,0,0,ACC0136,1384005,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX000005,ACC0100,ACC0234,500.0,2026-01-19 06:11:30,IMPS,0,UK,UK,UK,UK,6,0,0,0,6.2166061010848646,2026-01-10 23:19:31,715919.0,8.286099537037037,7,21,2026-01-10 23:19:31,0,0,0,0,0,0,0,0,1,0,ACC0100,1353636,['RECURRENT_PATTERN'],0.2,LOW
TX000683,ACC0291,ACC0030,5000.0,2026-01-19 11:17:31,IMPS,0,India,India,India,India,11,0,0,0,8.517393171418904,2025-12-31 21:59:31,1603080.0,18.554166666666667,2,18,2025-12-31 21:59:31,0,0,0,0,0,0,0,0,0,0,ACC0291,787984,[],0.0,LOW
TX006341,ACC0025,ACC0237,70000.0,2026-01-19 16:47:34,CARD,1,India,USA,India,India,16,0,0,0,11.156264806643742,2025-12-28 09:28:30,1927144.0,22.30490740740741,2,26,2025-12-28 09:28:30,0,0,0,0,0,0,1,0,0,0,ACC0025,406397,['CROSS_BORDER'],0.25,LOW
TX005230,ACC0125,ACC0083,50000.0,2026-01-19 17:21:33,CARD,1,India,UK,India,India,17,0,0,0,10.819798284210286,2026-01-09 11:53:31,883682.0,10.227800925925926,9,37,2026-01-09 11:53:31,0,0,0,0,1,0,1,0,1,0,ACC0125,818891,"['ROUND_NUMBER_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX005231,ACC0083,ACC0024,50000.0,2026-01-19 17:22:33,IMPS,1,UK,UK,UK,UK,17,0,0,0,10.819798284210286,2026-01-16 15:46:32,264961.0,3.0666782407407407,1,28,2026-01-16 15:46:32,0,0,0,0,1,0,0,0,0,0,ACC0083,1323788,['ROUND_NUMBER_TXN'],0.15,LOW
TX000313,ACC0223,ACC0141,5000.0,2026-01-19 17:25:30,IMPS,0,UK,USA,UK,UK,17,0,0,0,8.517393171418904,2026-01-09 17:36:31,863339.0,9.992349537037038,2,14,2026-01-09 17:36:31,0,0,0,0,0,0,1,0,0,0,ACC0223,534165,['CROSS_BORDER'],0.25,LOW
TX003172,ACC0199,ACC0158,5000.0,2026-01-19 18:11:32,UPI,0,USA,USA,USA,USA,18,0,0,0,8.517393171418904,2026-01-01 19:10:32,1551660.0,17.959027777777777,3,31,2026-01-01 19:10:32,0,0,0,0,0,0,0,0,0,0,ACC0199,820001,[],0.0,LOW
TX005582,ACC0139,ACC0198,49999.0,2026-01-19 20:26:34,CARD,1,USA,UK,USA,USA,20,0,0,0,10.819778284410283,2026-01-13 11:49:32,549422.0,6.359050925925926,5,34,2026-01-13 11:49:32,0,0,1,0,0,0,1,0,1,0,ACC0139,756516,"['SMURFING', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.7,CRITICAL
TX006802,ACC0156,ACC0290,20000.0,2026-01-19 21:55:35,UPI,1,India,UK,USA,India,21,0,0,0,9.90353755128617,2026-01-16 16:17:32,279483.0,3.2347569444444444,2,27,2026-01-16 16:17:32,0,0,0,0,0,0,1,1,0,0,ACC0156,846802,"['CROSS_BORDER', 'GEO_ANOMALY']",0.5,HIGH
TX003763,ACC0273,ACC0220,500.0,2026-01-20 00:49:33,IMPS,0,UK,UK,UK,UK,0,1,0,1,6.2166061010848646,2026-01-13 18:40:31,540542.0,6.256273148148148,6,24,2026-01-13 18:40:31,0,0,0,0,0,1,0,0,1,0,ACC0273,1143271,"['NIGHT_TXN', 'RECURRENT_PATTERN']",0.35,MEDIUM
TX006462,ACC0072,ACC0133,70000.0,2026-01-20 01:16:34,CARD,1,USA,UK,USA,USA,1,1,0,1,11.156264806643742,2025-12-27 13:07:31,2030943.0,23.506284722222222,3,23,2025-12-27 13:07:31,0,0,0,0,0,1,1,0,0,0,ACC0072,543441,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX004221,ACC0015,ACC0258,500.0,2026-01-20 02:49:33,CARD,0,UK,UK,UK,UK,2,1,0,1,6.2166061010848646,2026-01-04 16:44:33,1332300.0,15.42013888888889,2,21,2026-01-04 16:44:33,0,0,0,0,0,1,0,0,0,0,ACC0015,913399,['NIGHT_TXN'],0.15,LOW
TX003119,ACC0004,ACC0069,500.0,2026-01-20 04:46:32,CARD,0,UK,USA,UK,UK,4,1,0,1,6.2166061010848646,2026-01-06 20:05:32,1154460.0,13.361805555555556,3,20,2026-01-06 20:05:32,0,0,0,0,0,1,1,0,0,0,ACC0004,905889,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX006524,ACC0237,ACC0125,70000.0,2026-01-20 05:18:34,IMPS,1,USA,India,USA,USA,5,1,0,1,11.156264806643742,2026-01-13 14:53:31,570303.0,6.6007291666666665,2,20,2026-01-13 14:53:31,0,0,0,0,0,1,1,0,0,0,ACC0237,754407,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX001278,ACC0020,ACC0075,5000.0,2026-01-20 06:16:31,UPI,0,UK,USA,UK,UK,6,1,0,0,8.517393171418904,2026-01-15 11:17:33,413938.0,4.790949074074074,7,20,2026-01-15 11:17:33,0,0,0,0,0,0,1,0,1,0,ACC0020,1330985,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX000347,ACC0294,ACC0050,12000.0,2026-01-20 06:41:30,UPI,0,UK,USA,UK,UK,6,1,0,0,9.392745258631441,2026-01-18 01:15:34,192356.0,2.2263425925925926,4,26,2026-01-18 01:15:34,0,0,0,0,0,0,1,0,0,0,ACC0294,1116640,['CROSS_BORDER'],0.25,LOW
TX004637,ACC0134,ACC0274,12000.0,2026-01-20 09:49:33,IMPS,0,UK,UK,UK,UK,9,1,0,0,9.392745258631441,2025-12-24 23:08:34,2284859.0,26.445127314814815,5,20,2025-12-24 23:08:34,0,0,0,0,0,0,0,0,1,0,ACC0134,408361,['RECURRENT_PATTERN'],0.2,LOW
TX005204,ACC0005,ACC0231,50000.0,2026-01-20 10:56:33,IMPS,1,USA,UK,USA,USA,10,1,0,0,10.819798284210286,2025-12-28 10:41:31,1988102.0,23.010439814814816,2,17,2025-12-28 10:41:31,0,0,0,0,1,0,1,0,0,0,ACC0005,291122,"['ROUND_NUMBER_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX005205,ACC0231,ACC0019,50000.0,2026-01-20 10:57:33,UPI,1,UK,UK,UK,UK,10,1,0,0,10.819798284210286,2026-01-04 02:23:32,1413241.0,16.356956018518517,4,25,2026-01-04 02:23:32,0,0,0,0,1,0,0,0,0,0,ACC0231,1492895,['ROUND_NUMBER_TXN'],0.15,LOW
TX006487,ACC0233,ACC0155,70000.0,2026-01-20 13:25:34,IMPS,1,USA,UK,USA,USA,13,1,0,0,11.156264806643742,2026-01-08 11:10:33,1044901.0,12.093761574074074,1,15,2026-01-08 11:10:33,0,0,0,0,0,0,1,0,0,0,ACC0233,1423737,['CROSS_BORDER'],0.25,LOW
