transaction_id,from_account,to_account,amount,timestamp,channel,is_fraud,sender_country,receiver_country,login_country,registered_country
TX005691,ACC0128,ACC0166,100000.0,2026-03-26 23:07:34,IMPS,1,UK,USA,UK,UK
TX005692,ACC0128,ACC0037,50000.0,2025-06-24 11:26:34,IMPS,1,UK,USA,UK,UK
TX005693,ACC0037,ACC0172,50000.0,2025-06-24 11:27:34,CARD,1,USA,UK,USA,USA
TX005694,ACC0172,ACC0215,50000.0,2025-06-24 11:28:34,UPI,1,UK,USA,UK,UK
TX005695,ACC0175,ACC0035,100000.0,2026-01-28 11:52:34,IMPS,1,India,India,India,India
TX005696,ACC0035,ACC0188,100000.0,2026-01-28 11:53:34,UPI,1,India,USA,India,India
TX005697,ACC0188,ACC0285,100000.0,2026-01-28 11:54:34,UPI,1,USA,India,USA,USA
TX005698,ACC0175,ACC0035,50000.0,2025-09-05 15:24:34,UPI,1,India,India,India,India
TX005699,ACC0035,ACC0037,50000.0,2025-09-05 15:25:34,IMPS,1,India,USA,India,India
TX005700,ACC0037,ACC0283,50000.0,2025-09-05 15:26:34,IMPS,1,USA,USA,USA,USA
TX005701,ACC0159,ACC0131,100000.0,2025-12-29 15:46:34,CARD,1,UK,India,UK,UK
TX005702,ACC0131,ACC0175,100000.0,2025-12-29 15:47:34,UPI,1,India,India,India,India
TX005703,ACC0175,ACC0166,100000.0,2025-12-29 15:48:34,IMPS,1,India,USA,India,India
TX005704,ACC0266,ACC0128,100000.0,2026-02-12 06:20:34,UPI,1,UK,UK,UK,UK
TX005705,ACC0128,ACC0122,100000.0,2026-02-12 06:21:34,UPI,1,UK,UK,UK,UK
TX005706,ACC0122,ACC0234,100000.0,2026-02-12 06:22:34,IMPS,1,UK,UK,UK,UK
TX005707,ACC0131,ACC0147,100000.0,2025-04-18 01:21:34,IMPS,1,India,UK,India,India
TX005708,ACC0147,ACC0159,100000.0,2025-04-18 01:22:34,UPI,1,UK,UK,UK,UK
TX005709,ACC0159,ACC0294,100000.0,2025-04-18 01:23:34,UPI,1,UK,UK,UK,UK
TX005710,ACC0122,ACC0013,50000.0,2026-01-10 23:22:34,UPI,1,UK,USA,UK,UK
TX005711,ACC0013,ACC0037,50000.0,2026-01-10 23:23:34,UPI,1,USA,USA,USA,USA
TX005712,ACC0037,ACC0188,50000.0,2026-01-10 23:24:34,CARD,1,USA,USA,USA,USA
TX005713,ACC0175,ACC0228,50000.0,2025-04-29 15:22:34,IMPS,1,India,India,India,India
TX005714,ACC0228,ACC0131,50000.0,2025-04-29 15:23:34,CARD,1,India,India,India,India
TX005715,ACC0131,ACC0067,50000.0,2025-04-29 15:24:34,UPI,1,India,UK,India,India
TX005716,ACC0175,ACC0283,100000.0,2025-04-27 13:34:34,IMPS,1,India,USA,India,India
TX005717,ACC0283,ACC0122,100000.0,2025-04-27 13:35:34,CARD,1,USA,UK,USA,USA
TX005718,ACC0122,ACC0285,100000.0,2025-04-27 13:36:34,CARD,1,UK,India,UK,UK
TX005719,ACC0215,ACC0021,50000.0,2025-05-23 21:06:34,IMPS,1,USA,USA,USA,USA
TX005720,ACC0021,ACC0101,50000.0,2025-05-23 21:07:34,CARD,1,USA,India,USA,USA
TX005721,ACC0101,ACC0128,50000.0,2025-05-23 21:08:34,IMPS,1,India,UK,India,India
TX005722,ACC0022,ACC0285,50000.0,2025-08-30 16:21:34,IMPS,1,India,India,India,India
TX005723,ACC0285,ACC0058,50000.0,2025-08-30 16:22:34,UPI,1,India,USA,India,India
TX005724,ACC0058,ACC0035,50000.0,2025-08-30 16:23:34,UPI,1,USA,India,USA,USA
TX005725,ACC0131,ACC0283,100000.0,2025-12-22 15:41:34,IMPS,1,India,USA,India,India
TX005726,ACC0283,ACC0128,100000.0,2025-12-22 15:42:34,UPI,1,USA,UK,USA,USA
TX005727,ACC0128,ACC0289,100000.0,2025-12-22 15:43:34,UPI,1,UK,USA,UK,UK
TX005728,ACC0188,ACC0088,100000.0,2025-03-29 17:35:34,IMPS,1,USA,India,USA,USA
TX005729,ACC0088,ACC0234,100000.0,2025-03-29 17:36:34,CARD,1,India,UK,India,India
TX005730,ACC0234,ACC0294,100000.0,2025-03-29 17:37:34,UPI,1,UK,UK,UK,UK
TX005731,ACC0144,ACC0088,100000.0,2025-05-19 15:47:34,IMPS,1,UK,India,UK,UK
TX005732,ACC0088,ACC0166,100000.0,2025-05-19 15:48:34,CARD,1,India,USA,India,India
TX005733,ACC0166,ACC0128,100000.0,2025-05-19 15:49:34,IMPS,1,USA,UK,USA,USA
TX005734,ACC0139,ACC0067,100000.0,2025-08-19 10:41:34,IMPS,1,USA,UK,USA,USA
TX005735,ACC0067,ACC0037,100000.0,2025-08-19 10:42:34,UPI,1,UK,USA,UK,UK
TX005736,ACC0037,ACC0228,100000.0,2025-08-19 10:43:34,CARD,1,USA,India,USA,USA
TX005737,ACC0013,ACC0058,100000.0,2025-12-15 06:52:34,IMPS,1,USA,USA,USA,USA
TX005738,ACC0058,ACC0188,100000.0,2025-12-15 06:53:34,CARD,1,USA,USA,USA,USA
TX005739,ACC0188,ACC0035,100000.0,2025-12-15 06:54:34,CARD,1,USA,India,USA,USA
TX005740,ACC0139,ACC0147,100000.0,2025-04-18 11:19:34,IMPS,1,USA,UK,USA,USA
TX005741,ACC0147,ACC0088,100000.0,2025-04-18 11:20:34,CARD,1,UK,India,UK,UK
TX005742,ACC0088,ACC0122,100000.0,2025-04-18 11:21:34,UPI,1,India,UK,India,India
TX005743,ACC0289,ACC0122,100000.0,2025-07-08 19:40:34,CARD,1,USA,UK,USA,USA
TX005744,ACC0122,ACC0075,100000.0,2025-07-08 19:41:34,UPI,1,UK,USA,UK,UK
TX005745,ACC0075,ACC0199,100000.0,2025-07-08 19:42:34,CARD,1,USA,USA,USA,USA
TX005746,ACC0022,ACC0029,50000.0,2025-08-02 22:05:34,UPI,1,India,USA,India,India
TX005747,ACC0029,ACC0037,50000.0,2025-08-02 22:06:34,CARD,1,USA,USA,USA,USA
TX005748,ACC0037,ACC0215,50000.0,2025-08-02 22:07:34,CARD,1,USA,USA,USA,USA
TX005749,ACC0139,ACC0159,50000.0,2025-11-27 13:17:34,IMPS,1,USA,UK,USA,USA
TX005750,ACC0159,ACC0215,50000.0,2025-11-27 13:18:34,CARD,1,UK,USA,UK,UK
TX005751,ACC0215,ACC0185,50000.0,2025-11-27 13:19:34,IMPS,1,USA,UK,USA,USA
TX005752,ACC0289,ACC0139,50000.0,2025-10-19 16:49:34,UPI,1,USA,USA,USA,USA
TX005753,ACC0139,ACC0037,50000.0,2025-10-19 16:50:34,CARD,1,USA,USA,USA,USA
TX005754,ACC0037,ACC0088,50000.0,2025-10-19 16:51:34,UPI,1,USA,India,USA,USA
TX005755,ACC0112,ACC0228,100000.0,2025-03-29 03:16:34,IMPS,1,India,India,India,India
TX005756,ACC0228,ACC0075,100000.0,2025-03-29 03:17:34,CARD,1,India,USA,India,India
TX005757,ACC0075,ACC0285,100000.0,2025-03-29 03:18:34,IMPS,1,USA,India,USA,USA
TX005758,ACC0294,ACC0289,50000.0,2026-01-18 01:15:34,IMPS,1,UK,USA,UK,UK
TX005759,ACC0289,ACC0058,50000.0,2026-01-18 01:16:34,IMPS,1,USA,USA,USA,USA
TX005760,ACC0058,ACC0112,50000.0,2026-01-18 01:17:34,IMPS,1,USA,India,USA,USA
TX005761,ACC0224,ACC0228,100000.0,2025-07-06 22:03:34,CARD,1,India,India,India,India
TX005762,ACC0228,ACC0050,100000.0,2025-07-06 22:04:34,CARD,1,India,USA,India,India
TX005763,ACC0050,ACC0037,100000.0,2025-07-06 22:05:34,UPI,1,USA,USA,USA,USA
TX005764,ACC0283,ACC0224,50000.0,2026-03-27 23:25:34,CARD,1,USA,India,USA,USA
TX005765,ACC0224,ACC0022,50000.0,2026-03-27 23:26:34,UPI,1,India,India,India,India
TX005766,ACC0022,ACC0131,50000.0,2026-03-27 23:27:34,UPI,1,India,India,India,India
TX005767,ACC0188,ACC0058,100000.0,2025-11-18 06:47:34,CARD,1,USA,USA,USA,USA
TX005768,ACC0058,ACC0035,100000.0,2025-11-18 06:48:34,CARD,1,USA,India,USA,USA
TX005769,ACC0035,ACC0144,100000.0,2025-11-18 06:49:34,UPI,1,India,UK,India,India
TX005770,ACC0050,ACC0266,100000.0,2025-09-25 06:00:34,CARD,1,USA,UK,USA,USA
TX005771,ACC0266,ACC0125,100000.0,2025-09-25 06:01:34,IMPS,1,UK,India,UK,UK
TX005772,ACC0125,ACC0029,100000.0,2025-09-25 06:02:34,IMPS,1,India,USA,India,India
TX005773,ACC0112,ACC0283,50000.0,2025-11-25 23:25:34,CARD,1,India,USA,India,India
TX005774,ACC0283,ACC0285,50000.0,2025-11-25 23:26:34,IMPS,1,USA,India,USA,USA
TX005775,ACC0285,ACC0159,50000.0,2025-11-25 23:27:34,IMPS,1,India,UK,India,India
TX005776,ACC0289,ACC0234,50000.0,2025-07-31 21:36:34,UPI,1,USA,UK,USA,USA
TX005777,ACC0234,ACC0224,50000.0,2025-07-31 21:37:34,CARD,1,UK,India,UK,UK
TX005778,ACC0224,ACC0013,50000.0,2025-07-31 21:38:34,UPI,1,India,USA,India,India
TX005779,ACC0159,ACC0125,50000.0,2026-02-12 18:25:34,CARD,1,UK,India,UK,UK
TX005780,ACC0125,ACC0088,50000.0,2026-02-12 18:26:34,UPI,1,India,India,India,India
TX005781,ACC0088,ACC0050,50000.0,2026-02-12 18:27:34,CARD,1,India,USA,India,India
TX005782,ACC0075,ACC0185,50000.0,2025-05-19 01:29:34,IMPS,1,USA,UK,USA,USA
TX005783,ACC0185,ACC0228,50000.0,2025-05-19 01:30:34,IMPS,1,UK,India,UK,UK
TX005784,ACC0228,ACC0294,50000.0,2025-05-19 01:31:34,CARD,1,India,UK,India,India
TX005785,ACC0021,ACC0069,100000.0,2025-12-14 21:58:34,CARD,1,USA,USA,USA,USA
TX005786,ACC0069,ACC0285,100000.0,2025-12-14 21:59:34,CARD,1,USA,India,USA,USA
TX005787,ACC0285,ACC0199,100000.0,2025-12-14 22:00:34,IMPS,1,India,USA,India,India
TX005788,ACC0224,ACC0035,100000.0,2025-04-20 23:03:34,UPI,1,India,India,India,India
TX005789,ACC0035,ACC0188,100000.0,2025-04-20 23:04:34,CARD,1,India,USA,India,India
TX005790,ACC0188,ACC0144,100000.0,2025-04-20 23:05:34,UPI,1,USA,UK,USA,USA
TX005791,ACC0013,ACC0101,100000.0,2026-03-06 07:40:34,CARD,1,USA,India,USA,USA
TX005792,ACC0101,ACC0228,100000.0,2026-03-06 07:41:34,UPI,1,India,India,India,India
TX005793,ACC0228,ACC0021,100000.0,2026-03-06 07:42:34,CARD,1,India,USA,India,India
TX005794,ACC0266,ACC0188,50000.0,2026-03-10 23:20:34,CARD,1,UK,USA,UK,UK
TX005795,ACC0188,ACC0199,50000.0,2026-03-10 23:21:34,UPI,1,USA,USA,USA,USA
TX005796,ACC0199,ACC0122,50000.0,2026-03-10 23:22:34,CARD,1,USA,UK,USA,USA
TX005797,ACC0266,ACC0125,100000.0,2025-07-20 15:52:34,CARD,1,UK,India,UK,UK
TX005798,ACC0125,ACC0131,100000.0,2025-07-20 15:53:34,IMPS,1,India,India,India,India
TX005799,ACC0131,ACC0069,100000.0,2025-07-20 15:54:34,IMPS,1,India,USA,India,India
TX005800,ACC0088,ACC0188,100000.0,2025-11-02 17:16:34,IMPS,1,India,USA,India,India
TX005801,ACC0188,ACC0166,100000.0,2025-11-02 17:17:34,IMPS,1,USA,USA,USA,USA
TX005802,ACC0166,ACC0029,100000.0,2025-11-02 17:18:34,IMPS,1,USA,USA,USA,USA
TX005803,ACC0147,ACC0215,100000.0,2025-09-08 03:28:34,IMPS,1,UK,USA,UK,UK
TX005804,ACC0215,ACC0067,100000.0,2025-09-08 03:29:34,UPI,1,USA,UK,USA,USA
TX005805,ACC0067,ACC0199,100000.0,2025-09-08 03:30:34,CARD,1,UK,USA,UK,UK
TX005806,ACC0266,ACC0075,100000.0,2025-07-16 23:35:34,IMPS,1,UK,USA,UK,UK
TX005807,ACC0075,ACC0050,100000.0,2025-07-16 23:36:34,UPI,1,USA,USA,USA,USA
TX005808,ACC0050,ACC0215,100000.0,2025-07-16 23:37:34,UPI,1,USA,USA,USA,USA
TX005809,ACC0101,ACC0144,50000.0,2026-02-26 09:44:34,UPI,1,India,UK,India,India
TX005810,ACC0144,ACC0159,50000.0,2026-02-26 09:45:34,IMPS,1,UK,UK,UK,UK
TX005811,ACC0159,ACC0067,50000.0,2026-02-26 09:46:34,CARD,1,UK,UK,UK,UK
TX005812,ACC0122,ACC0029,100000.0,2025-04-24 06:49:34,UPI,1,UK,USA,UK,UK
TX005813,ACC0029,ACC0112,100000.0,2025-04-24 06:50:34,IMPS,1,USA,India,USA,USA
TX005814,ACC0112,ACC0067,100000.0,2025-04-24 06:51:34,IMPS,1,India,UK,India,India
TX005815,ACC0122,ACC0125,100000.0,2025-11-17 13:25:34,IMPS,1,UK,India,UK,UK
TX005816,ACC0125,ACC0013,100000.0,2025-11-17 13:26:34,UPI,1,India,USA,India,India
TX005817,ACC0013,ACC0022,100000.0,2025-11-17 13:27:34,IMPS,1,USA,India,USA,USA
TX005818,ACC0037,ACC0199,50000.0,2025-05-02 10:54:34,IMPS,1,USA,USA,USA,USA
TX005819,ACC0199,ACC0266,50000.0,2025-05-02 10:55:34,IMPS,1,USA,UK,USA,USA
TX005820,ACC0266,ACC0159,50000.0,2025-05-02 10:56:34,CARD,1,UK,UK,UK,UK
TX005821,ACC0228,ACC0172,100000.0,2025-03-31 21:59:34,IMPS,1,India,UK,India,India
TX005822,ACC0172,ACC0058,100000.0,2025-03-31 22:00:34,CARD,1,UK,USA,UK,UK
TX005823,ACC0058,ACC0067,100000.0,2025-03-31 22:01:34,CARD,1,USA,UK,USA,USA
TX005824,ACC0021,ACC0029,100000.0,2025-09-01 19:12:34,UPI,1,USA,USA,USA,USA
TX005825,ACC0029,ACC0166,100000.0,2025-09-01 19:13:34,UPI,1,USA,USA,USA,USA
TX005826,ACC0166,ACC0112,100000.0,2025-09-01 19:14:34,UPI,1,USA,India,USA,USA
TX005827,ACC0234,ACC0199,100000.0,2026-01-22 10:37:34,IMPS,1,UK,USA,UK,UK
TX005828,ACC0199,ACC0122,100000.0,2026-01-22 10:38:34,CARD,1,USA,UK,USA,USA
TX005829,ACC0122,ACC0112,100000.0,2026-01-22 10:39:34,IMPS,1,UK,India,UK,UK
TX005830,ACC0075,ACC0283,50000.0,2025-12-06 23:28:34,UPI,1,USA,USA,USA,USA
TX005831,ACC0283,ACC0122,50000.0,2025-12-06 23:29:34,UPI,1,USA,UK,USA,USA
TX005832,ACC0122,ACC0224,50000.0,2025-12-06 23:30:34,IMPS,1,UK,India,UK,UK
TX005833,ACC0112,ACC0050,50000.0,2025-07-30 15:27:34,CARD,1,India,USA,India,India
TX005834,ACC0050,ACC0022,50000.0,2025-07-30 15:28:34,UPI,1,USA,India,USA,USA
TX005835,ACC0022,ACC0122,50000.0,2025-07-30 15:29:34,UPI,1,India,UK,India,India
TX005836,ACC0285,ACC0144,100000.0,2026-03-12 08:24:34,IMPS,1,India,UK,India,India
TX005837,ACC0144,ACC0069,100000.0,2026-03-12 08:25:34,UPI,1,UK,USA,UK,UK
TX005838,ACC0069,ACC0112,100000.0,2026-03-12 08:26:34,IMPS,1,USA,India,USA,USA
TX005839,ACC0101,ACC0122,50000.0,2025-06-29 06:48:34,IMPS,1,India,UK,India,India
TX005840,ACC0122,ACC0058,50000.0,2025-06-29 06:49:34,CARD,1,UK,USA,UK,UK
TX005841,ACC0058,ACC0285,50000.0,2025-06-29 06:50:34,UPI,1,USA,India,USA,USA
TX005842,ACC0067,ACC0172,50000.0,2025-11-12 00:57:34,IMPS,1,UK,UK,UK,UK
TX005843,ACC0172,ACC0234,50000.0,2025-11-12 00:58:34,UPI,1,UK,UK,UK,UK
TX005844,ACC0234,ACC0289,50000.0,2025-11-12 00:59:34,CARD,1,UK,USA,UK,UK
TX005845,ACC0283,ACC0172,100000.0,2025-06-09 17:47:34,CARD,1,USA,UK,USA,USA
TX005846,ACC0172,ACC0058,100000.0,2025-06-09 17:48:34,UPI,1,UK,USA,UK,UK
TX005847,ACC0058,ACC0228,100000.0,2025-06-09 17:49:34,CARD,1,USA,India,USA,USA
TX005848,ACC0175,ACC0139,100000.0,2025-10-25 15:18:34,CARD,1,India,USA,India,India
TX005849,ACC0139,ACC0172,100000.0,2025-10-25 15:19:34,UPI,1,USA,UK,USA,USA
TX005850,ACC0172,ACC0166,100000.0,2025-10-25 15:20:34,UPI,1,UK,USA,UK,UK
TX005851,ACC0172,ACC0234,100000.0,2025-05-15 18:01:34,IMPS,1,UK,UK,UK,UK
TX005852,ACC0234,ACC0285,100000.0,2025-05-15 18:02:34,IMPS,1,UK,India,UK,UK
TX005853,ACC0285,ACC0122,100000.0,2025-05-15 18:03:34,UPI,1,India,UK,India,India
TX005854,ACC0147,ACC0112,50000.0,2025-05-01 19:44:34,CARD,1,UK,India,UK,UK
TX005855,ACC0112,ACC0069,50000.0,2025-05-01 19:45:34,CARD,1,India,USA,India,India
TX005856,ACC0069,ACC0215,50000.0,2025-05-01 19:46:34,IMPS,1,USA,USA,USA,USA
TX005857,ACC0112,ACC0128,50000.0,2025-05-07 21:09:34,UPI,1,India,UK,India,India
TX005858,ACC0128,ACC0067,50000.0,2025-05-07 21:10:34,CARD,1,UK,UK,UK,UK
TX005859,ACC0067,ACC0283,50000.0,2025-05-07 21:11:34,IMPS,1,UK,USA,UK,UK
TX005860,ACC0224,ACC0283,100000.0,2026-03-18 08:01:34,UPI,1,India,USA,India,India
TX005861,ACC0283,ACC0112,100000.0,2026-03-18 08:02:34,CARD,1,USA,India,USA,USA
TX005862,ACC0112,ACC0037,100000.0,2026-03-18 08:03:34,CARD,1,India,USA,India,India
TX005863,ACC0172,ACC0188,50000.0,2026-01-23 05:11:34,IMPS,1,UK,USA,UK,UK
TX005864,ACC0188,ACC0166,50000.0,2026-01-23 05:12:34,IMPS,1,USA,USA,USA,USA
TX005865,ACC0166,ACC0037,50000.0,2026-01-23 05:13:34,IMPS,1,USA,USA,USA,USA
TX005866,ACC0283,ACC0185,50000.0,2025-10-27 23:45:34,IMPS,1,USA,UK,USA,USA
TX005867,ACC0185,ACC0022,50000.0,2025-10-27 23:46:34,UPI,1,UK,India,UK,UK
TX005868,ACC0022,ACC0224,50000.0,2025-10-27 23:47:34,IMPS,1,India,India,India,India
TX005869,ACC0294,ACC0285,50000.0,2025-06-15 20:49:34,CARD,1,UK,India,UK,UK
TX005870,ACC0285,ACC0199,50000.0,2025-06-15 20:50:34,CARD,1,India,USA,India,India
TX005871,ACC0199,ACC0125,50000.0,2025-06-15 20:51:34,UPI,1,USA,India,USA,USA
TX005872,ACC0013,ACC0122,50000.0,2025-10-22 10:17:34,IMPS,1,USA,UK,USA,USA
TX005873,ACC0122,ACC0283,50000.0,2025-10-22 10:18:34,IMPS,1,UK,USA,UK,UK
TX005874,ACC0283,ACC0159,50000.0,2025-10-22 10:19:34,UPI,1,USA,UK,USA,USA
TX005875,ACC0069,ACC0050,100000.0,2025-11-25 17:43:34,IMPS,1,USA,USA,USA,USA
TX005876,ACC0050,ACC0147,100000.0,2025-11-25 17:44:34,UPI,1,USA,UK,USA,USA
TX005877,ACC0147,ACC0166,100000.0,2025-11-25 17:45:34,CARD,1,UK,USA,UK,UK
TX005878,ACC0188,ACC0122,100000.0,2026-03-26 08:36:34,CARD,1,USA,UK,USA,USA
TX005879,ACC0122,ACC0128,100000.0,2026-03-26 08:37:34,IMPS,1,UK,UK,UK,UK
TX005880,ACC0128,ACC0159,100000.0,2026-03-26 08:38:34,IMPS,1,UK,UK,UK,UK
TX005881,ACC0139,ACC0188,100000.0,2025-12-18 12:41:34,UPI,1,USA,USA,USA,USA
TX005882,ACC0188,ACC0172,100000.0,2025-12-18 12:42:34,CARD,1,USA,UK,USA,USA
TX005883,ACC0172,ACC0199,100000.0,2025-12-18 12:43:34,IMPS,1,UK,USA,UK,UK
TX005884,ACC0112,ACC0022,50000.0,2026-03-20 18:02:34,CARD,1,India,India,India,India
TX005885,ACC0022,ACC0029,50000.0,2026-03-20 18:03:34,IMPS,1,India,USA,India,India
TX005886,ACC0029,ACC0069,50000.0,2026-03-20 18:04:34,UPI,1,USA,USA,USA,USA
TX005887,ACC0175,ACC0122,100000.0,2025-04-27 00:58:34,CARD,1,India,UK,India,India
TX005888,ACC0122,ACC0075,100000.0,2025-04-27 00:59:34,CARD,1,UK,USA,UK,UK
TX005889,ACC0075,ACC0166,100000.0,2025-04-27 01:00:34,UPI,1,USA,USA,USA,USA
TX005890,ACC0075,ACC0112,100000.0,2025-11-11 20:58:34,CARD,1,USA,India,USA,USA
TX005891,ACC0112,ACC0139,100000.0,2025-11-11 20:59:34,UPI,1,India,USA,India,India
TX005892,ACC0139,ACC0266,100000.0,2025-11-11 21:00:34,IMPS,1,USA,UK,USA,USA
TX005893,ACC0185,ACC0013,50000.0,2025-05-25 14:52:34,CARD,1,UK,USA,UK,UK
TX005894,ACC0013,ACC0050,50000.0,2025-05-25 14:53:34,CARD,1,USA,USA,USA,USA
TX005895,ACC0050,ACC0058,50000.0,2025-05-25 14:54:34,IMPS,1,USA,USA,USA,USA
TX005896,ACC0185,ACC0021,50000.0,2025-08-30 05:52:34,IMPS,1,UK,USA,UK,UK
TX005897,ACC0021,ACC0215,50000.0,2025-08-30 05:53:34,CARD,1,USA,USA,USA,USA
TX005898,ACC0215,ACC0112,50000.0,2025-08-30 05:54:34,CARD,1,USA,India,USA,USA
TX005899,ACC0101,ACC0228,100000.0,2025-05-11 07:06:34,IMPS,1,India,India,India,India
TX005900,ACC0228,ACC0266,100000.0,2025-05-11 07:07:34,IMPS,1,India,UK,India,India
TX005901,ACC0266,ACC0166,100000.0,2025-05-11 07:08:34,UPI,1,UK,USA,UK,UK
TX005902,ACC0021,ACC0101,100000.0,2025-10-30 16:29:34,CARD,1,USA,India,USA,USA
TX005903,ACC0101,ACC0234,100000.0,2025-10-30 16:30:34,IMPS,1,India,UK,India,India
TX005904,ACC0234,ACC0050,100000.0,2025-10-30 16:31:34,CARD,1,UK,USA,UK,UK
TX005905,ACC0289,ACC0050,100000.0,2025-07-21 07:26:34,IMPS,1,USA,USA,USA,USA
TX005906,ACC0050,ACC0013,100000.0,2025-07-21 07:27:34,IMPS,1,USA,USA,USA,USA
TX005907,ACC0013,ACC0139,100000.0,2025-07-21 07:28:34,IMPS,1,USA,USA,USA,USA
TX005908,ACC0294,ACC0144,50000.0,2025-04-11 07:37:34,IMPS,1,UK,UK,UK,UK
TX005909,ACC0144,ACC0128,50000.0,2025-04-11 07:38:34,CARD,1,UK,UK,UK,UK
TX005910,ACC0128,ACC0234,50000.0,2025-04-11 07:39:34,UPI,1,UK,UK,UK,UK
TX005911,ACC0147,ACC0067,50000.0,2025-04-26 04:47:34,IMPS,1,UK,UK,UK,UK
TX005912,ACC0067,ACC0266,50000.0,2025-04-26 04:48:34,IMPS,1,UK,UK,UK,UK
TX005913,ACC0266,ACC0294,50000.0,2025-04-26 04:49:34,UPI,1,UK,UK,UK,UK
TX005914,ACC0289,ACC0101,100000.0,2025-08-11 01:06:34,CARD,1,USA,India,USA,USA
TX005915,ACC0101,ACC0215,100000.0,2025-08-11 01:07:34,CARD,1,India,USA,India,India
TX005916,ACC0215,ACC0285,100000.0,2025-08-11 01:08:34,CARD,1,USA,India,USA,USA
TX005917,ACC0266,ACC0125,50000.0,2025-11-14 04:09:34,CARD,1,UK,India,UK,UK
TX005918,ACC0125,ACC0215,50000.0,2025-11-14 04:10:34,IMPS,1,India,USA,India,India
TX005919,ACC0215,ACC0131,50000.0,2025-11-14 04:11:34,CARD,1,USA,India,USA,USA
TX005920,ACC0147,ACC0112,100000.0,2026-01-07 15:51:34,UPI,1,UK,India,UK,UK
TX005921,ACC0112,ACC0266,100000.0,2026-01-07 15:52:34,UPI,1,India,UK,India,India
TX005922,ACC0266,ACC0022,100000.0,2026-01-07 15:53:34,UPI,1,UK,India,UK,UK
TX005923,ACC0022,ACC0266,100000.0,2025-09-08 19:31:34,UPI,1,India,UK,India,India
TX005924,ACC0266,ACC0294,100000.0,2025-09-08 19:32:34,IMPS,1,UK,UK,UK,UK
TX005925,ACC0294,ACC0175,100000.0,2025-09-08 19:33:34,UPI,1,UK,India,UK,UK
TX005926,ACC0144,ACC0122,100000.0,2025-05-29 05:00:34,UPI,1,UK,UK,UK,UK
TX005927,ACC0122,ACC0166,100000.0,2025-05-29 05:01:34,UPI,1,UK,USA,UK,UK
TX005928,ACC0166,ACC0128,100000.0,2025-05-29 05:02:34,UPI,1,USA,UK,USA,USA
TX005929,ACC0166,ACC0175,100000.0,2026-02-25 14:38:34,CARD,1,USA,India,USA,USA
TX005930,ACC0175,ACC0022,100000.0,2026-02-25 14:39:34,UPI,1,India,India,India,India
TX005931,ACC0022,ACC0125,100000.0,2026-02-25 14:40:34,UPI,1,India,India,India,India
TX005932,ACC0159,ACC0144,100000.0,2025-08-23 14:14:34,IMPS,1,UK,UK,UK,UK
TX005933,ACC0144,ACC0188,100000.0,2025-08-23 14:15:34,CARD,1,UK,USA,UK,UK
TX005934,ACC0188,ACC0139,100000.0,2025-08-23 14:16:34,UPI,1,USA,USA,USA,USA
TX005935,ACC0112,ACC0228,100000.0,2025-11-08 00:44:34,CARD,1,India,India,India,India
TX005936,ACC0228,ACC0185,100000.0,2025-11-08 00:45:34,CARD,1,India,UK,India,India
TX005937,ACC0185,ACC0128,100000.0,2025-11-08 00:46:34,UPI,1,UK,UK,UK,UK
TX005938,ACC0037,ACC0199,100000.0,2026-03-07 07:25:34,CARD,1,USA,USA,USA,USA
TX005939,ACC0199,ACC0088,100000.0,2026-03-07 07:26:34,CARD,1,USA,India,USA,USA
TX005940,ACC0088,ACC0058,100000.0,2026-03-07 07:27:34,IMPS,1,India,USA,India,India
TX005941,ACC0147,ACC0166,50000.0,2025-05-06 20:14:34,CARD,1,UK,USA,UK,UK
TX005942,ACC0166,ACC0289,50000.0,2025-05-06 20:15:34,UPI,1,USA,USA,USA,USA
TX005943,ACC0289,ACC0188,50000.0,2025-05-06 20:16:34,UPI,1,USA,USA,USA,USA
TX005944,ACC0144,ACC0058,50000.0,2025-12-09 08:48:34,UPI,1,UK,USA,UK,UK
TX005945,ACC0058,ACC0147,50000.0,2025-12-09 08:49:34,CARD,1,USA,UK,USA,USA
TX005946,ACC0147,ACC0283,50000.0,2025-12-09 08:50:34,IMPS,1,UK,USA,UK,UK
TX005947,ACC0185,ACC0013,100000.0,2025-10-18 16:11:34,UPI,1,UK,USA,UK,UK
TX005948,ACC0013,ACC0050,100000.0,2025-10-18 16:12:34,UPI,1,USA,USA,USA,USA
TX005949,ACC0050,ACC0122,100000.0,2025-10-18 16:13:34,CARD,1,USA,UK,USA,USA
TX005950,ACC0159,ACC0228,50000.0,2026-02-03 15:07:34,UPI,1,UK,India,UK,UK
TX005951,ACC0228,ACC0101,50000.0,2026-02-03 15:08:34,IMPS,1,India,India,India,India
TX005952,ACC0101,ACC0283,50000.0,2026-02-03 15:09:34,IMPS,1,India,USA,India,India
TX005953,ACC0224,ACC0050,100000.0,2025-06-16 13:47:34,CARD,1,India,USA,India,India
TX005954,ACC0050,ACC0285,100000.0,2025-06-16 13:48:34,CARD,1,USA,India,USA,USA
TX005955,ACC0285,ACC0037,100000.0,2025-06-16 13:49:34,UPI,1,India,USA,India,India
TX005956,ACC0139,ACC0294,100000.0,2025-05-12 15:48:34,UPI,1,USA,UK,USA,USA
TX005957,ACC0294,ACC0058,100000.0,2025-05-12 15:49:34,IMPS,1,UK,USA,UK,UK
